renderer,frame_size,mean_spectral_lsd_db,mean_envelope_lsd_db,mean_waveform_correlation,mean_abs_rms_delta_db,mean_target_comb_db,mean_old_family_leak_db,mean_double_family_risk,mean_flatness_error,mean_transient_peak_error_ms,mean_transient_width_error_ms,all_finite
envelope_covariant,512,15.339698459846932,8.863286949104289,-0.02094484378229584,9.27152235207355,1.0519310185930146,-2.6097177368566897,0.37712047620777317,0.02906099110767779,37.666666666666664,2.0104166666666714,1
event_anchored_ownership,512,9.562624498798243,4.065863180951987,0.18115507270021378,3.1813331399582268,0.9778600593843499,2.627711729556102,0.6125841646148196,0.06177483447052349,0.3125,2.1666666666666665,1
phase_coherent_peak_regions,512,12.041274901454655,6.641474449945073,0.0659234490803872,3.2021628942845135,10.660999793443565,-11.549208701201108,0.21049263513514413,0.1566037933113445,8.15625,5.03125,1
phase_covariant_ownership,512,10.225335528534734,4.786915512225724,0.17344922253436096,4.0349548167899645,0.8551883085627437,1.241137614423574,0.5637047404005311,0.07535849070794655,0.3229166666666667,2.5833333333333335,1
single_field_ownership,512,12.714153371531527,6.430235515644802,0.030465399511021705,3.3606244993793077,1.0908820748765087,-3.164120520551777,0.36109340792878525,0.059835336863231815,28.697916666666668,30.03125000000001,1
uniform_wide_field,512,15.400362703465618,8.402014605714605,-0.014555363157354766,9.828239992513218,-0.0002759179040782711,-1.5555271386740763,0.42220448654037274,0.07138753165902771,37.666666666666664,1.6666666666666692,1
