renderer,frame_size,mean_spectral_lsd_db,mean_envelope_lsd_db,mean_waveform_correlation,mean_abs_rms_delta_db,mean_target_comb_db,mean_old_family_leak_db,mean_double_family_risk,mean_flatness_error,mean_transient_peak_error_ms,mean_transient_width_error_ms,all_finite
event_anchored_ownership,128,8.831720768038425,4.614064703179123,0.23263306531604214,3.3666753455387415,-0.0087666438271371,6.590894403564861,0.8089791285725016,0.04414582025048586,0.2916666666666667,0.14583333333333348,1
phase_coherent_peak_regions,128,11.665296308975865,6.327693671123515,0.04629170994698868,2.772400176205455,0.10651290383332884,0.09014096123302817,0.5042030912537945,0.24037086506890076,0.19791666666666669,1.0416666666666665,1
phase_covariant_ownership,128,9.961293921768341,5.373149070191635,0.21483938883699344,4.207825242259762,-0.2432638610146812,2.664582899213298,0.6476913712040613,0.06788490645771761,0.2916666666666667,0.30208333333333304,1
single_field_ownership,128,11.828059000176063,7.2034668466288405,0.010182921198380452,4.361908759898103,0.04403475163574494,-0.0755337503923699,0.4901318959522259,0.04714133952649541,22.510416666666668,30.104166666666668,1
uniform_wide_field,128,16.608864894849376,10.073607857958867,0.0024889272706311327,12.043038106137413,-0.09007992833321857,-1.359496711891468,0.4289279574556396,0.03462460024155273,22.395833333333332,2.1770833333333406,1
