renderer,frame_size,mean_spectral_lsd_db,mean_envelope_lsd_db,mean_waveform_correlation,mean_abs_rms_delta_db,mean_target_comb_db,mean_old_family_leak_db,mean_double_family_risk,mean_flatness_error,mean_transient_peak_error_ms,mean_transient_width_error_ms,all_finite
temporal_ownership_ledger_v2,128,8.160618570455712,4.940305254869737,0.2082149399661056,0.04230639047561853,5.071151228595509,-5.403655094930579,0.24726389099644752,0.08251608300255442,0.0,0.3229166666666665,1
temporal_ownership_ledger_v2,256,8.445240920615241,3.6898351392874615,0.12549937478992937,1.6438423524009254,8.200843657978906,-9.540520561794045,0.1418615119746475,0.04415978666616597,0.08333333333333333,0.4583333333333335,1
temporal_ownership_ledger_v2,512,8.182710261820668,3.5410586913943116,0.2853618129466209,0.07466965468554353,16.478786015836523,-17.74518283646024,0.052160663531486774,0.07548961471806441,0.3854166666666667,0.8645833333333335,1
